t`s	v(dout)`V	v(rst)`V
0.000390234	1.8	0
0.000390313	1.8e-14	0
0.000390391	1.8e-14	0
0.000390469	1.8	0
0.000390547	1.8e-14	0
0.000390625	1.8	0
0.000390703	1.8e-14	0
0.000390781	1.8e-14	0
0.000390859	1.8	0
0.000390938	1.8	0
0.000391016	1.8e-14	0
0.000391094	1.8	0
0.000391172	1.8e-14	0
0.00039125	1.8	0
0.000391328	1.8e-14	0
0.000391406	1.8	0
0.000391484	1.8e-14	0
0.000391563	1.8e-14	0
0.000391641	1.8	0
0.000391719	1.8	0
0.000391797	1.8	0
0.000391875	1.8e-14	0
0.000391953	1.8e-14	0
0.000392031	1.8e-14	0
0.000392109	1.8	0
0.000392188	1.8	0
0.000392266	1.8	0
0.000392344	1.8e-14	0
0.000392422	1.8e-14	0
0.0003925	1.8	0
0.000392578	1.8	0
0.000392656	1.8e-14	0
0.000392734	1.8e-14	0
0.000392813	1.8	0
0.000392891	1.8	0
0.000392969	1.8	0
0.000393047	1.8e-14	0
0.000393125	1.8e-14	0
0.000393203	1.8	0
0.000393281	1.8e-14	0
0.000393359	1.8	0
0.000393438	1.8	0
0.000393516	1.8	0
0.000393594	1.8e-14	0
0.000393672	1.8e-14	0
0.00039375	1.8	0
0.000393828	1.8	0
0.000393906	1.8e-14	0
0.000393984	1.8	0
0.000394063	1.8e-14	0
0.000394141	1.8	0
0.000394219	1.8	0
0.000394297	1.8e-14	0
0.000394375	1.8	0
0.000394453	1.8e-14	0
0.000394531	1.8	0
0.000394609	1.8	0
0.000394688	1.8e-14	0
0.000394766	1.8	0
0.000394844	1.8	0
0.000394922	1.8e-14	0
0.000395	1.8	0
0.000395078	1.8e-14	0
0.000395156	1.8	0
0.000395234	1.8	0
0.000395313	1.8e-14	0
0.000395391	1.8	0
0.000395469	1.8	0
0.000395547	1.8e-14	0
0.000395625	1.8	0
0.000395703	1.8e-14	0
0.000395781	1.8	0
0.000395859	1.8	0
0.000395938	1.8	0
0.000396016	1.8e-14	0
0.000396094	1.8	0
0.000396172	1.8e-14	0
0.00039625	1.8	0
0.000396328	1.8	0
0.000396406	1.8e-14	0
0.000396484	1.8	0
0.000396563	1.8	0
0.000396641	1.8	0
0.000396719	1.8e-14	0
0.000396797	1.8	0
0.000396875	1.8e-14	0
0.000396953	1.8	0
0.000397031	1.8	0
0.000397109	1.8	0
0.000397188	1.8e-14	0
0.000397266	1.8	0
0.000397344	1.8	0
0.000397422	1.8e-14	0
0.0003975	1.8	0
0.000397578	1.8	0
0.000397656	1.8e-14	0
0.000397734	1.8	0
0.000397813	1.8	0
0.000397891	1.8	0
0.000397969	1.8e-14	0
0.000398047	1.8	0
0.000398125	1.8	0
0.000398203	1.8e-14	0
0.000398281	1.8	0
0.000398359	1.8	0
0.000398438	1.8e-14	0
0.000398516	1.8	0
0.000398594	1.8	0
0.000398672	1.8	0
0.00039875	1.8e-14	0
0.000398828	1.8	0
0.000398906	1.8	0
0.000398984	1.8	0
0.000399063	1.8e-14	0
0.000399141	1.8	0
0.000399219	1.8	0
0.000399297	1.8e-14	0
0.000399375	1.8	0
0.000399453	1.8	0
0.000399531	1.8	0
0.000399609	1.8e-14	0
0.000399688	1.8	0
0.000399766	1.8	0
0.000399844	1.8	0
0.000399922	1.8e-14	0
0.0004	1.8	0
0.000400078	1.8	1.8
0.000400156	1.8	0
0.000400234	1.8e-14	0
0.000400313	1.8	0
0.000400391	1.8	0
0.000400469	1.8e-14	0
0.000400547	1.8	0
0.000400625	1.8	0
0.000400703	1.8	0
0.000400781	1.8e-14	0
0.000400859	1.8	0
0.000400938	1.8	0
0.000401016	1.8	0
0.000401094	1.8e-14	0
0.000401172	1.8	0
0.00040125	1.8	0
0.000401328	1.8	0
0.000401406	1.8e-14	0
0.000401484	1.8	0
0.000401563	1.8	0
0.000401641	1.8	0
0.000401719	1.8	0
0.000401797	1.8e-14	0
0.000401875	1.8	0
0.000401953	1.8e-14	0
0.000402031	1.8	0
0.000402109	1.8	0
0.000402188	1.8	0
0.000402266	1.8	0
0.000402344	1.8	0
0.000402422	1.8e-14	0
0.0004025	1.8	0
0.000402578	1.8e-14	0
0.000402656	1.8	0
0.000402734	1.8	0
0.000402813	1.8	0
0.000402891	1.8	0
0.000402969	1.8	0
0.000403047	1.8e-14	0
0.000403125	1.8	0
0.000403203	1.8e-14	0
0.000403281	1.8	0
0.000403359	1.8	0
0.000403438	1.8	0
0.000403516	1.8	0
0.000403594	1.8	0
0.000403672	1.8e-14	0
0.00040375	1.8	0
0.000403828	1.8e-14	0
0.000403906	1.8	0
0.000403984	1.8	0
0.000404063	1.8	0
0.000404141	1.8	0
0.000404219	1.8e-14	0
0.000404297	1.8	0
0.000404375	1.8	0
0.000404453	1.8	0
0.000404531	1.8e-14	0
0.000404609	1.8	0
0.000404688	1.8	0
0.000404766	1.8e-14	0
0.000404844	1.8	0
0.000404922	1.8	0
0.000405	1.8	0
0.000405078	1.8e-14	0
0.000405156	1.8	0
0.000405234	1.8	0
0.000405313	1.8	0
0.000405391	1.8e-14	0
0.000405469	1.8	0
0.000405547	1.8e-14	0
0.000405625	1.8	0
0.000405703	1.8	0
0.000405781	1.8	0
0.000405859	1.8	0
0.000405938	1.8	0
0.000406016	1.8e-14	0
0.000406094	1.8e-14	0
0.000406172	1.8	0
0.00040625	1.8	0
0.000406328	1.8	0
0.000406406	1.8	0
0.000406484	1.8	0
0.000406563	1.8e-14	0
0.000406641	1.8e-14	0
0.000406719	1.8	0
0.000406797	1.8	0
0.000406875	1.8	0
0.000406953	1.8	0
0.000407031	1.8e-14	0
0.000407109	1.8	0
0.000407188	1.8e-14	0
0.000407266	1.8	0
0.000407344	1.8	0
0.000407422	1.8	0
0.0004075	1.8e-14	0
0.000407578	1.8	0
0.000407656	1.8e-14	0
0.000407734	1.8	0
0.000407813	1.8	0
0.000407891	1.8	0
0.000407969	1.8e-14	0
0.000408047	1.8	0
0.000408125	1.8	0
0.000408203	1.8e-14	0
0.000408281	1.8	0
0.000408359	1.8	0
0.000408438	1.8e-14	0
0.000408516	1.8	0
0.000408594	1.8e-14	0
0.000408672	1.8	0
0.00040875	1.8	0
0.000408828	1.8	0
0.000408906	1.8e-14	0
0.000408984	1.8e-14	0
0.000409063	1.8	0
0.000409141	1.8	0
0.000409219	1.8	0
0.000409297	1.8	0
0.000409375	1.8e-14	0
0.000409453	1.8e-14	0
0.000409531	1.8	0
0.000409609	1.8	0
0.000409688	1.8e-14	0
0.000409766	1.8	0
0.000409844	1.8	0
0.000409922	1.8e-14	0
0.00041	1.8	0
0.000410078	1.8	1.8
0.000410156	1.8e-14	0
0.000410234	1.8	0
0.000410313	1.8e-14	0
0.000410391	1.8	0
0.000410469	1.8	0
0.000410547	1.8e-14	0
0.000410625	1.8	0
0.000410703	1.8e-14	0
0.000410781	1.8	0
0.000410859	1.8e-14	0
0.000410938	1.8	0
0.000411016	1.8	0
0.000411094	1.8e-14	0
0.000411172	1.8	0
0.00041125	1.8e-14	0
0.000411328	1.8	0
0.000411406	1.8	0
0.000411484	1.8e-14	0
0.000411563	1.8e-14	0
0.000411641	1.8	0
0.000411719	1.8	0
0.000411797	1.8e-14	0
0.000411875	1.8	0
0.000411953	1.8	0
0.000412031	1.8e-14	0
0.000412109	1.8e-14	0
0.000412188	1.8	0
0.000412266	1.8e-14	0
0.000412344	1.8	0
0.000412422	1.8e-14	0
0.0004125	1.8	0
0.000412578	1.8	0
0.000412656	1.8e-14	0
0.000412734	1.8	0
0.000412813	1.8e-14	0
0.000412891	1.8e-14	0
0.000412969	1.8	0
0.000413047	1.8	0
0.000413125	1.8e-14	0
0.000413203	1.8e-14	0
0.000413281	1.8	0
0.000413359	1.8	0
0.000413438	1.8e-14	0
0.000413516	1.8e-14	0
0.000413594	1.8	0
0.000413672	1.8	0
0.00041375	1.8e-14	0
0.000413828	1.8e-14	0
0.000413906	1.8	0
0.000413984	1.8e-14	0
0.000414063	1.8	0
0.000414141	1.8e-14	0
0.000414219	1.8	0
0.000414297	1.8e-14	0
0.000414375	1.8	0
0.000414453	1.8e-14	0
0.000414531	1.8e-14	0
0.000414609	1.8	0
0.000414688	1.8	0
0.000414766	1.8e-14	0
0.000414844	1.8e-14	0
0.000414922	1.8	0
0.000415	1.8e-14	0
0.000415078	1.8e-14	0
0.000415156	1.8	0
0.000415234	1.8	0
0.000415313	1.8e-14	0
0.000415391	1.8e-14	0
0.000415469	1.8e-14	0
0.000415547	1.8	0
0.000415625	1.8	0
0.000415703	1.8e-14	0
0.000415781	1.8e-14	0
0.000415859	1.8	0
0.000415938	1.8e-14	0
0.000416016	1.8e-14	0
0.000416094	1.8	0
0.000416172	1.8	0
0.00041625	1.8e-14	0
0.000416328	1.8e-14	0
0.000416406	1.8e-14	0
0.000416484	1.8	0
0.000416563	1.8e-14	0
0.000416641	1.8e-14	0
0.000416719	1.8	0
0.000416797	1.8	0
0.000416875	1.8e-14	0
0.000416953	1.8e-14	0
0.000417031	1.8e-14	0
0.000417109	1.8	0
0.000417188	1.8e-14	0
0.000417266	1.8e-14	0
0.000417344	1.8	0
0.000417422	1.8e-14	0
0.0004175	1.8	0
0.000417578	1.8e-14	0
0.000417656	1.8e-14	0
0.000417734	1.8e-14	0
0.000417813	1.8	0
0.000417891	1.8	0
0.000417969	1.8e-14	0
0.000418047	1.8e-14	0
0.000418125	1.8e-14	0
0.000418203	1.8e-14	0
0.000418281	1.8	0
0.000418359	1.8e-14	0
0.000418438	1.8	0
0.000418516	1.8e-14	0
0.000418594	1.8e-14	0
0.000418672	1.8e-14	0
0.00041875	1.8	0
0.000418828	1.8e-14	0
0.000418906	1.8	0
0.000418984	1.8e-14	0
0.000419063	1.8e-14	0
0.000419141	1.8e-14	0
0.000419219	1.8	0
0.000419297	1.8e-14	0
0.000419375	1.8e-14	0
0.000419453	1.8	0
0.000419531	1.8e-14	0
0.000419609	1.8e-14	0
0.000419688	1.8	0
0.000419766	1.8e-14	0
0.000419844	1.8e-14	0
0.000419922	1.8e-14	0
0.00042	1.8	0
0.000420078	1.8e-14	1.8
0.000420156	1.8e-14	0
0.000420234	1.8	0
0.000420313	1.8e-14	0
0.000420391	1.8	0
0.000420469	1.8e-14	0
0.000420547	1.8e-14	0
0.000420625	1.8e-14	0
0.000420703	1.8e-14	0
0.000420781	1.8	0
0.000420859	1.8e-14	0
0.000420938	1.8	0
0.000421016	1.8e-14	0
0.000421094	1.8e-14	0
0.000421172	1.8e-14	0
0.00042125	1.8e-14	0
0.000421328	1.8e-14	0
0.000421406	1.8	0
0.000421484	1.8	0
0.000421563	1.8e-14	0
0.000421641	1.8e-14	0
0.000421719	1.8e-14	0
0.000421797	1.8e-14	0
0.000421875	1.8e-14	0
0.000421953	1.8	0
0.000422031	1.8e-14	0
0.000422109	1.8e-14	0
0.000422188	1.8	0
0.000422266	1.8e-14	0
0.000422344	1.8e-14	0
0.000422422	1.8e-14	0
0.0004225	1.8e-14	0
0.000422578	1.8	0
0.000422656	1.8e-14	0
0.000422734	1.8	0
0.000422813	1.8e-14	0
0.000422891	1.8e-14	0
0.000422969	1.8e-14	0
0.000423047	1.8e-14	0
0.000423125	1.8e-14	0
0.000423203	1.8	0
0.000423281	1.8e-14	0
0.000423359	1.8	0
0.000423438	1.8e-14	0
0.000423516	1.8e-14	0
0.000423594	1.8e-14	0
0.000423672	1.8e-14	0
0.00042375	1.8	0
0.000423828	1.8e-14	0
0.000423906	1.8e-14	0
0.000423984	1.8e-14	0
0.000424063	1.8	0
0.000424141	1.8e-14	0
0.000424219	1.8e-14	0
0.000424297	1.8e-14	0
0.000424375	1.8	0
0.000424453	1.8e-14	0
0.000424531	1.8e-14	0
0.000424609	1.8e-14	0
0.000424688	1.8	0
0.000424766	1.8e-14	0
0.000424844	1.8e-14	0
0.000424922	1.8e-14	0
0.000425	1.8	0
0.000425078	1.8e-14	0
0.000425156	1.8e-14	0
0.000425234	1.8e-14	0
0.000425313	1.8	0
0.000425391	1.8e-14	0
0.000425469	1.8e-14	0
0.000425547	1.8	0
0.000425625	1.8e-14	0
0.000425703	1.8e-14	0
0.000425781	1.8e-14	0
0.000425859	1.8e-14	0
0.000425938	1.8	0
0.000426016	1.8e-14	0
0.000426094	1.8e-14	0
0.000426172	1.8e-14	0
0.00042625	1.8	0
0.000426328	1.8e-14	0
0.000426406	1.8	0
0.000426484	1.8e-14	0
0.000426563	1.8e-14	0
0.000426641	1.8e-14	0
0.000426719	1.8e-14	0
0.000426797	1.8e-14	0
0.000426875	1.8	0
0.000426953	1.8e-14	0
0.000427031	1.8	0
0.000427109	1.8e-14	0
0.000427188	1.8e-14	0
0.000427266	1.8e-14	0
0.000427344	1.8	0
0.000427422	1.8e-14	0
0.0004275	1.8e-14	0
0.000427578	1.8e-14	0
0.000427656	1.8	0
0.000427734	1.8e-14	0
0.000427813	1.8e-14	0
0.000427891	1.8	0
0.000427969	1.8e-14	0
0.000428047	1.8e-14	0
0.000428125	1.8e-14	0
0.000428203	1.8	0
0.000428281	1.8e-14	0
0.000428359	1.8e-14	0
0.000428438	1.8	0
0.000428516	1.8e-14	0
0.000428594	1.8e-14	0
0.000428672	1.8	0
0.00042875	1.8e-14	0
0.000428828	1.8e-14	0
0.000428906	1.8	0
0.000428984	1.8e-14	0
0.000429063	1.8e-14	0
0.000429141	1.8e-14	0
0.000429219	1.8	0
0.000429297	1.8e-14	0
0.000429375	1.8e-14	0
0.000429453	1.8	0
0.000429531	1.8e-14	0
0.000429609	1.8	0
0.000429688	1.8e-14	0
0.000429766	1.8e-14	0
0.000429844	1.8e-14	0
0.000429922	1.8	0
0.00043	1.8e-14	0
0.000430078	1.8e-14	1.8
0.000430156	1.8	0
0.000430234	1.8e-14	0
0.000430313	1.8e-14	0
0.000430391	1.8	0
0.000430469	1.8e-14	0
0.000430547	1.8e-14	0
0.000430625	1.8	0
0.000430703	1.8e-14	0
0.000430781	1.8	0
0.000430859	1.8e-14	0
0.000430938	1.8e-14	0
0.000431016	1.8	0
0.000431094	1.8e-14	0
0.000431172	1.8e-14	0
0.00043125	1.8	0
0.000431328	1.8e-14	0
0.000431406	1.8	0
0.000431484	1.8e-14	0
0.000431563	1.8e-14	0
0.000431641	1.8e-14	0
0.000431719	1.8	0
0.000431797	1.8	0
0.000431875	1.8e-14	0
0.000431953	1.8e-14	0
0.000432031	1.8	0
0.000432109	1.8e-14	0
0.000432188	1.8e-14	0
0.000432266	1.8	0
0.000432344	1.8	0
0.000432422	1.8e-14	0
0.0004325	1.8e-14	0
0.000432578	1.8e-14	0
0.000432656	1.8	0
0.000432734	1.8	0
0.000432813	1.8e-14	0
0.000432891	1.8e-14	0
0.000432969	1.8e-14	0
0.000433047	1.8	0
0.000433125	1.8	0
0.000433203	1.8e-14	0
0.000433281	1.8	0
0.000433359	1.8e-14	0
0.000433438	1.8e-14	0
0.000433516	1.8	0
0.000433594	1.8e-14	0
0.000433672	1.8	0
0.00043375	1.8e-14	0
0.000433828	1.8	0
0.000433906	1.8e-14	0
0.000433984	1.8	0
0.000434063	1.8e-14	0
0.000434141	1.8e-14	0
0.000434219	1.8	0
0.000434297	1.8	0
0.000434375	1.8e-14	0
0.000434453	1.8	0
0.000434531	1.8e-14	0
0.000434609	1.8e-14	0
0.000434688	1.8	0
0.000434766	1.8	0
0.000434844	1.8e-14	0
0.000434922	1.8e-14	0
0.000435	1.8	0
0.000435078	1.8	0
0.000435156	1.8e-14	0
0.000435234	1.8e-14	0
0.000435313	1.8	0
0.000435391	1.8	0
0.000435469	1.8e-14	0
0.000435547	1.8	0
0.000435625	1.8e-14	0
0.000435703	1.8	0
0.000435781	1.8e-14	0
0.000435859	1.8	0
0.000435938	1.8e-14	0
0.000436016	1.8	0
0.000436094	1.8e-14	0
0.000436172	1.8	0
0.00043625	1.8	0
0.000436328	1.8e-14	0
0.000436406	1.8e-14	0
0.000436484	1.8	0
0.000436563	1.8	0
0.000436641	1.8	0
0.000436719	1.8e-14	0
0.000436797	1.8e-14	0
0.000436875	1.8	0
0.000436953	1.8	0
0.000437031	1.8e-14	0
0.000437109	1.8	0
0.000437188	1.8e-14	0
0.000437266	1.8	0
0.000437344	1.8	0
0.000437422	1.8e-14	0
0.0004375	1.8e-14	0
0.000437578	1.8	0
0.000437656	1.8	0
0.000437734	1.8	0
0.000437813	1.8e-14	0
0.000437891	1.8	0
0.000437969	1.8e-14	0
0.000438047	1.8	0
0.000438125	1.8	0
0.000438203	1.8e-14	0
0.000438281	1.8	0
0.000438359	1.8e-14	0
0.000438438	1.8	0
0.000438516	1.8	0
0.000438594	1.8	0
0.000438672	1.8e-14	0
0.00043875	1.8e-14	0
0.000438828	1.8	0
0.000438906	1.8	0
0.000438984	1.8	0
0.000439063	1.8e-14	0
0.000439141	1.8	0
0.000439219	1.8e-14	0
0.000439297	1.8	0
0.000439375	1.8	0
0.000439453	1.8	0
0.000439531	1.8e-14	0
0.000439609	1.8e-14	0
0.000439688	1.8	0
0.000439766	1.8	0
0.000439844	1.8	0
0.000439922	1.8	0
0.00044	1.8e-14	0
0.000440078	1.8	1.8
0.000440156	1.8e-14	0
0.000440234	1.8	0
0.000440313	1.8	0
0.000440391	1.8e-14	0
0.000440469	1.8	0
0.000440547	1.8	0
0.000440625	1.8	0
0.000440703	1.8e-14	0
0.000440781	1.8	0
0.000440859	1.8e-14	0
0.000440938	1.8	0
0.000441016	1.8	0
0.000441094	1.8	0
0.000441172	1.8e-14	0
0.00044125	1.8	0
0.000441328	1.8	0
0.000441406	1.8e-14	0
0.000441484	1.8	0
0.000441563	1.8	0
0.000441641	1.8	0
0.000441719	1.8e-14	0
0.000441797	1.8	0
0.000441875	1.8	0
0.000441953	1.8e-14	0
0.000442031	1.8	0
0.000442109	1.8	0
0.000442188	1.8	0
0.000442266	1.8e-14	0
0.000442344	1.8	0
0.000442422	1.8	0
0.0004425	1.8e-14	0
0.000442578	1.8	0
0.000442656	1.8	0
0.000442734	1.8	0
0.000442813	1.8e-14	0
0.000442891	1.8	0
0.000442969	1.8	0
0.000443047	1.8e-14	0
0.000443125	1.8	0
0.000443203	1.8	0
0.000443281	1.8	0
0.000443359	1.8	0
0.000443438	1.8e-14	0
0.000443516	1.8	0
0.000443594	1.8	0
0.000443672	1.8e-14	0
0.00044375	1.8	0
0.000443828	1.8	0
0.000443906	1.8	0
0.000443984	1.8e-14	0
0.000444063	1.8	0
0.000444141	1.8	0
0.000444219	1.8	0
0.000444297	1.8e-14	0
0.000444375	1.8	0
0.000444453	1.8	0
0.000444531	1.8	0
0.000444609	1.8e-14	0
0.000444688	1.8	0
0.000444766	1.8	0
0.000444844	1.8	0
0.000444922	1.8e-14	0
0.000445	1.8	0
0.000445078	1.8	0
0.000445156	1.8	0
0.000445234	1.8e-14	0
0.000445313	1.8	0
0.000445391	1.8	0
0.000445469	1.8e-14	0
0.000445547	1.8	0
0.000445625	1.8	0
0.000445703	1.8	0
0.000445781	1.8	0
0.000445859	1.8	0
0.000445938	1.8e-14	0
0.000446016	1.8	0
0.000446094	1.8e-14	0
0.000446172	1.8	0
0.00044625	1.8	0
0.000446328	1.8	0
0.000446406	1.8	0
0.000446484	1.8e-14	0
0.000446563	1.8	0
0.000446641	1.8	0
0.000446719	1.8	0
0.000446797	1.8e-14	0
0.000446875	1.8	0
0.000446953	1.8	0
0.000447031	1.8	0
0.000447109	1.8e-14	0
0.000447188	1.8	0
0.000447266	1.8	0
0.000447344	1.8e-14	0
0.000447422	1.8	0
0.0004475	1.8	0
0.000447578	1.8	0
0.000447656	1.8	0
0.000447734	1.8e-14	0
0.000447813	1.8	0
0.000447891	1.8	0
0.000447969	1.8e-14	0
0.000448047	1.8	0
0.000448125	1.8	0
0.000448203	1.8	0
0.000448281	1.8e-14	0
0.000448359	1.8	0
0.000448438	1.8	0
0.000448516	1.8	0
0.000448594	1.8e-14	0
0.000448672	1.8	0
0.00044875	1.8	0
0.000448828	1.8e-14	0
0.000448906	1.8	0
0.000448984	1.8	0
0.000449063	1.8	0
0.000449141	1.8e-14	0
0.000449219	1.8	0
0.000449297	1.8	0
0.000449375	1.8	0
0.000449453	1.8e-14	0
0.000449531	1.8	0
0.000449609	1.8	0
0.000449688	1.8e-14	0
0.000449766	1.8	0
0.000449844	1.8	0
0.000449922	1.8e-14	0
0.00045	1.8	0
0.000450078	1.8	1.8
0.000450156	1.8e-14	0
0.000450234	1.8	0
0.000450313	1.8	0
0.000450391	1.8	0
0.000450469	1.8e-14	0
0.000450547	1.8	0
0.000450625	1.8e-14	0
0.000450703	1.8	0
0.000450781	1.8	0
0.000450859	1.8	0
0.000450938	1.8	0
0.000451016	1.8e-14	0
0.000451094	1.8e-14	0
0.000451172	1.8	0
0.00045125	1.8	0
0.000451328	1.8	0
0.000451406	1.8e-14	0
0.000451484	1.8	0
0.000451563	1.8	0
0.000451641	1.8e-14	0
0.000451719	1.8	0
0.000451797	1.8	0
0.000451875	1.8e-14	0
0.000451953	1.8	0
0.000452031	1.8	0
0.000452109	1.8e-14	0
0.000452188	1.8	0
0.000452266	1.8	0
0.000452344	1.8e-14	0
0.000452422	1.8	0
0.0004525	1.8e-14	0
0.000452578	1.8	0
0.000452656	1.8	0
0.000452734	1.8e-14	0
0.000452813	1.8	0
0.000452891	1.8	0
0.000452969	1.8e-14	0
0.000453047	1.8	0
0.000453125	1.8e-14	0
0.000453203	1.8	0
0.000453281	1.8	0
0.000453359	1.8e-14	0
0.000453438	1.8	0
0.000453516	1.8	0
0.000453594	1.8e-14	0
0.000453672	1.8	0
0.00045375	1.8e-14	0
0.000453828	1.8	0
0.000453906	1.8e-14	0
0.000453984	1.8	0
0.000454063	1.8	0
0.000454141	1.8e-14	0
0.000454219	1.8	0
0.000454297	1.8	0
0.000454375	1.8e-14	0
0.000454453	1.8e-14	0
0.000454531	1.8	0
0.000454609	1.8	0
0.000454688	1.8e-14	0
0.000454766	1.8	0
0.000454844	1.8	0
0.000454922	1.8e-14	0
0.000455	1.8e-14	0
0.000455078	1.8	0
0.000455156	1.8	0
0.000455234	1.8e-14	0
0.000455313	1.8	0
0.000455391	1.8e-14	0
0.000455469	1.8	0
0.000455547	1.8e-14	0
0.000455625	1.8	0
0.000455703	1.8e-14	0
0.000455781	1.8	0
0.000455859	1.8	0
0.000455938	1.8e-14	0
0.000456016	1.8e-14	0
0.000456094	1.8	0
0.000456172	1.8	0
0.00045625	1.8e-14	0
0.000456328	1.8e-14	0
0.000456406	1.8	0
0.000456484	1.8	0
0.000456563	1.8e-14	0
0.000456641	1.8e-14	0
0.000456719	1.8	0
0.000456797	1.8	0
0.000456875	1.8e-14	0
0.000456953	1.8e-14	0
0.000457031	1.8	0
0.000457109	1.8	0
0.000457188	1.8e-14	0
0.000457266	1.8e-14	0
0.000457344	1.8	0
0.000457422	1.8e-14	0
0.0004575	1.8	0
0.000457578	1.8e-14	0
0.000457656	1.8	0
0.000457734	1.8e-14	0
0.000457813	1.8	0
0.000457891	1.8e-14	0
0.000457969	1.8e-14	0
0.000458047	1.8	0
0.000458125	1.8	0
0.000458203	1.8e-14	0
0.000458281	1.8e-14	0
0.000458359	1.8e-14	0
0.000458438	1.8	0
0.000458516	1.8	0
0.000458594	1.8e-14	0
0.000458672	1.8	0
0.00045875	1.8e-14	0
0.000458828	1.8e-14	0
0.000458906	1.8e-14	0
0.000458984	1.8	0
0.000459063	1.8	0
0.000459141	1.8e-14	0
0.000459219	1.8e-14	0
0.000459297	1.8	0
0.000459375	1.8e-14	0
0.000459453	1.8	0
0.000459531	1.8e-14	0
0.000459609	1.8e-14	0
0.000459688	1.8	0
0.000459766	1.8e-14	0
0.000459844	1.8e-14	0
0.000459922	1.8	0
0.00046	1.8e-14	0
0.000460078	1.8e-14	1.8
0.000460156	1.8	0
0.000460234	1.8e-14	0
0.000460313	1.8e-14	0
0.000460391	1.8	0
0.000460469	1.8	0
0.000460547	1.8e-14	0
0.000460625	1.8e-14	0
0.000460703	1.8e-14	0
0.000460781	1.8e-14	0
0.000460859	1.8	0
0.000460938	1.8e-14	0
0.000461016	1.8	0
0.000461094	1.8e-14	0
0.000461172	1.8	0
0.00046125	1.8e-14	0
0.000461328	1.8e-14	0
0.000461406	1.8e-14	0
0.000461484	1.8	0
0.000461563	1.8e-14	0
0.000461641	1.8e-14	0
0.000461719	1.8	0
0.000461797	1.8e-14	0
0.000461875	1.8e-14	0
0.000461953	1.8	0
0.000462031	1.8e-14	0
0.000462109	1.8	0
0.000462188	1.8e-14	0
0.000462266	1.8e-14	0
0.000462344	1.8e-14	0
0.000462422	1.8e-14	0
0.0004625	1.8	0
0.000462578	1.8e-14	0
0.000462656	1.8	0
0.000462734	1.8e-14	0
0.000462813	1.8e-14	0
0.000462891	1.8e-14	0
0.000462969	1.8	0
0.000463047	1.8e-14	0
0.000463125	1.8	0
0.000463203	1.8e-14	0
0.000463281	1.8e-14	0
0.000463359	1.8e-14	0
0.000463438	1.8e-14	0
0.000463516	1.8	0
0.000463594	1.8e-14	0
0.000463672	1.8e-14	0
0.00046375	1.8	0
0.000463828	1.8e-14	0
0.000463906	1.8e-14	0
0.000463984	1.8	0
0.000464063	1.8e-14	0
0.000464141	1.8e-14	0
0.000464219	1.8e-14	0
0.000464297	1.8e-14	0
0.000464375	1.8	0
0.000464453	1.8e-14	0
0.000464531	1.8	0
0.000464609	1.8e-14	0
0.000464688	1.8e-14	0
0.000464766	1.8e-14	0
0.000464844	1.8e-14	0
0.000464922	1.8	0
0.000465	1.8e-14	0
0.000465078	1.8e-14	0
0.000465156	1.8	0
0.000465234	1.8e-14	0
0.000465313	1.8e-14	0
0.000465391	1.8e-14	0
0.000465469	1.8	0
0.000465547	1.8e-14	0
0.000465625	1.8e-14	0
0.000465703	1.8e-14	0
0.000465781	1.8	0
0.000465859	1.8e-14	0
0.000465938	1.8e-14	0
0.000466016	1.8e-14	0
0.000466094	1.8	0
0.000466172	1.8e-14	0
0.00046625	1.8e-14	0
0.000466328	1.8	0
0.000466406	1.8e-14	0
0.000466484	1.8e-14	0
0.000466563	1.8e-14	0
0.000466641	1.8e-14	0
0.000466719	1.8e-14	0
0.000466797	1.8	0
0.000466875	1.8	0
0.000466953	1.8e-14	0
0.000467031	1.8e-14	0
0.000467109	1.8e-14	0
0.000467188	1.8e-14	0
0.000467266	1.8e-14	0
0.000467344	1.8e-14	0
0.000467422	1.8	0
0.0004675	1.8e-14	0
0.000467578	1.8	0
0.000467656	1.8e-14	0
0.000467734	1.8e-14	0
0.000467813	1.8e-14	0
0.000467891	1.8e-14	0
0.000467969	1.8e-14	0
0.000468047	1.8	0
0.000468125	1.8	0
0.000468203	1.8e-14	0
0.000468281	1.8e-14	0
0.000468359	1.8e-14	0
0.000468438	1.8e-14	0
0.000468516	1.8e-14	0
0.000468594	1.8e-14	0
0.000468672	1.8	0
0.00046875	1.8e-14	0
0.000468828	1.8	0
0.000468906	1.8e-14	0
0.000468984	1.8e-14	0
0.000469063	1.8e-14	0
0.000469141	1.8e-14	0
0.000469219	1.8	0
0.000469297	1.8e-14	0
0.000469375	1.8e-14	0
0.000469453	1.8	0
0.000469531	1.8e-14	0
0.000469609	1.8e-14	0
0.000469688	1.8e-14	0
0.000469766	1.8	0
0.000469844	1.8e-14	0
0.000469922	1.8e-14	0
0.00047	1.8e-14	0
0.000470078	1.8e-14	1.8
0.000470156	1.8e-14	0
0.000470234	1.8	0
0.000470313	1.8e-14	0
0.000470391	1.8	0
0.000470469	1.8e-14	0
0.000470547	1.8e-14	0
0.000470625	1.8e-14	0
0.000470703	1.8e-14	0
0.000470781	1.8	0
0.000470859	1.8e-14	0
0.000470938	1.8e-14	0
0.000471016	1.8e-14	0
0.000471094	1.8	0
0.000471172	1.8e-14	0
